Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
James Cleverly,4119,2017-06-17 09:48:30 EDT,Photo,59,30,9,0,0,0,2,2,0,,0,0,0,https://www.facebook.com/james.cleverly/posts/1117673128337454,"Grenfell Tower fire Like many people I have been shocked and saddened beyond measure by the terrible fire in Grenfell Tower. The loss of so many lives in such a horrific way is numbing. I have paused before commenting because of there has been a huge amount of speculation on social media and in the mainstream media, I didn't want to add to that. The Prime Minister was right to call for an enquiry to run in parallel with the fire service investigation. Clearly something (or things) went very badly wrong and we need to find out promptly what happened in case emergency remedial action needs to be taken in other similar high rise buildings. As you can see from the Prime Minister's letter to MPs the government has put in place an action plan to help those affected by the fire and also ensure we are able to protect other residents of tall buildings.",https://www.facebook.com/james.cleverly/photos/a.644665068971598.1073741830.283560961748679/1117660278338739/?type=3,,Photos from James Cleverly's post,,,,1.5692307692307692
Matt Warman MP,2605,2017-06-17 07:20:48 EDT,Status,92,10,9,2,0,0,0,0,0,,0,0,0,https://www.facebook.com/WarmanforBostonSkegness/posts/1459954604027584,"Following the Grenfell Tower tragedy in London a number of constituents have asked me for reassurance about the cladding on Boston's Pilgrim Hospital. I have been assured it is made of rockwool, and is therefore not a risk. I have provided private reassurance to people who have asked, and hope this public statement is helpful. I'd like to thank ULHT for proactively providing me with this information.",,,,,,,2.973684210526316
Chuka Umunna,69899,2017-06-17 07:04:02 EDT,Native Video,820,32,0,95,1,1,251,3,0,share,12493,3802101,0,https://www.facebook.com/ChukaUmunna/posts/10155392046864709,So powerful. So moving. David Lammy just nails it here. Do watch and share.,https://www.facebook.com/Channel4News/videos/10154943595776939/,,Channel 4 News,"“It breaks my heart that that’s happening in Britain in 2017.”
 
Labour MP David Lammy becomes tearful when speaking about the tragic death of one of his friends, Khadija Saye, in the Grenfell Tower fire.",,,2.1714801444043323
David Lammy,23239,2017-06-17 07:00:18 EDT,Photo,852,57,172,57,1,0,17,0,0,,0,0,0,https://www.facebook.com/DavidLammyTottenham/posts/10154454418591541,"This morning I have written to the Commissioner of the Metropolitan Police Service Cressida Dick regarding the Grenfell Tower criminal investigation. We need answers and we need justice. The public need to know that the criminal investigation has all of the resources it needs and is being worked on by the very best officers. The public need to know that all companies, contractors and subcontractors involved in Greenfell Tower will be investigated by the police. And the public need to know that the public inquiry will not impede this criminal investigation. We need justice under law in court, we need those culpable to be held responsible before a judge and jury.",https://www.facebook.com/DavidLammyTottenham/photos/a.10151122350126541.433894.19129786540/10154454418591541/?type=3,,Timeline Photos,,,,2.090415913200723
Liam Byrne,9117,2017-06-17 05:35:43 EDT,Photo,25,2,6,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/LiamByrneHodgeHill/posts/474935222839328,"For me, one of the most important passages in the Bible is Luke 10:29, where Jesus is challenged with a question: 'The man wanted to justify his actions, so he asked Jesus, ""And who is my neighbour?"" Jesus answered with the parable of the Good Samaritan. The summary? Our neighbour is anyone in need. In the year we've had since Jo Cox was murdered, we've had a divisive Brexit debate and a divisive American election, the London Bridge and Borough market attack, the outrage at Manchester Arena, the Westminster Bridge attack and murder of PC Keith Palmer, and now the Grenfell Tower tragedy. Those who know this truth, that our neighbours are anyone in need, have been what has kept our country strong. And I think the Queen put that brilliantly today.",https://www.facebook.com/LiamByrneHodgeHill/photos/a.158965534436300.1073741828.147894618876725/474935222839328/?type=3,,Timeline Photos,,,,1.064516129032258
Jeremy Corbyn,1291860,2017-06-17 05:33:21 EDT,Photo,31688,1330,5666,3280,15,6,49,37,0,,0,0,0,https://www.facebook.com/JeremyCorbynMP/posts/10155470210293872,I have written to Theresa May regarding the decision to hold a full and independent public inquiry into the fire at Grenfell Tower. We must ensure that this is the last such tragedy of its kind in our country.,https://www.facebook.com/JeremyCorbynMP/photos/a.468063663871.262492.330250343871/10155470100758872/?type=3,,Photos from Jeremy Corbyn's post,,,,3.462063857801185
Kit Malthouse,2867,2017-06-17 05:27:58 EDT,Link,14,4,2,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/kit.malthouse/posts/1704962396180788,"The terrible fire in Grenfell Tower has been a profound shock to the whole country. We were all open-mouthed in horror at the dreadful scenes that unfolded and overcome with sympathy and support for the survivors and those who have lost loved ones. Thousands of kind-hearted people in the area have donated food, clothing and toiletries. If you want to donate funds to support the families, can I suggest the appeal website below, which has undertaken to double all donations. In North West Hampshire we do not have any very tall buildings but the following statement from Hampshire Fire & Rescue has been issued and I think applies to everyone whether they live in a tower block or not: ""Area Manager Rob Cole said: ""Our thoughts are with those involved in this tragic fire, and our London Fire Brigade and emergency services colleagues dealing with the incident. “This fire was of a scale that is rarely seen, presenting an unprecedented challenge to the crews responding and their efforts to...",https://secure.thebiggive.org.uk/grenfell,,Grenfell Tower Appeal Totals | The Big Give,,,,-1.1428571428571428
David Lammy,23239,2017-06-17 04:15:14 EDT,Link,292,37,115,94,1,0,468,11,0,,0,0,0,https://www.facebook.com/DavidLammyTottenham/posts/10154454194041541,Khadija Saye - a wonderful emerging artist on the cusp of recognition. Her moment to shine had come. Rest in peace. https://www.theguardian.com/uk-news/2017/jun/17/khadija-saye-artist-was-on-cusp-of-recognition-when-she-died-in-grenfell,https://www.theguardian.com/uk-news/2017/jun/17/khadija-saye-artist-was-on-cusp-of-recognition-when-she-died-in-grenfell,,Khadija Saye: artist was on cusp of recognition when she died in Grenfell,"Work of Khadija Saye, young artist who died in Wednesday’s fire, was being exhibited at Venice Biennale and was set to show at important gallery",,,2.334862385321101
Kate Osamor,2093,2017-06-16 17:37:47 EDT,Link,59,3,12,7,0,0,0,0,0,,0,0,0,https://www.facebook.com/KateOsamor/posts/1349654801799479,Unite have donated £100k to the Grenfell fund and we are providing legal support for residents. https://t.co/lZ7kGJP6Hx,https://t.co/lZ7kGJP6Hx,,Anneliese Midgley on Twitter,“Unite have donated £100k to the Grenfell fund and we are providing legal support for residents.”,,,3.24
Andrea Leadsom MP,30215,2017-06-16 16:23:00 EDT,Link,78,36,11,5,0,0,3,0,0,,0,0,0,https://www.facebook.com/andrealeadsom/posts/1575777455774862,So much support for #GrenfellTower residents. If you'd like to help @standardnews has launched a fundraising appeal: https://t.co/puO9beSeGe,https://t.co/puO9beSeGe,,Evening Standard Dispossessed Fund: Grenfell Tower Fire,An appeal has been launched by the Evening Standard Dispossessed Fund on behalf of residents of the Grenfell Tower inferno in West London. Help Evening Standard Dispossessed Fund: Grenfell Tower Fire by The London Community Foundation raise more on JustGiving,,,1.1666666666666667
Tom Tugendhat,1071,2017-06-16 16:10:42 EDT,Photo,78,3,2,0,0,0,3,0,0,,0,0,0,https://www.facebook.com/tomtugendhat/posts/780085898832718,"Tonight many Muslims in London will be preparing for iftar, the meal that breaks the Ramadan fast. Traditionally it is a time for celebration when family and friends gather. After mosques and churches have been collecting for those lost everything in the Grenfell Tower it will be more muted. The death of Mohammed al-Haj Ali who fled the war in Syria and the loss of the el-Wahabi family, the final calls home from Marco Gottardi and his girlfriend Gloria Trevisan, both architects from the Veneto region of northern Italy, will be in the minds of many. This tragedy has exposed failings in our society. Not one that affects only the poor or only the rich, but all of us. We are all hurt by this tragedy and must find out what happened and stop it ever happening again. It's also why we must open criminal proceedings and be ready to prosecute those whose failings led to this terrible fire. I have written to the housing providers in Tonbridge and Malling to make sure they have taken all the...",https://www.facebook.com/tomtugendhat/photos/a.458581070983204.1073741831.386537564854222/780085898832718/?type=3,,Timeline Photos,,,,2.4571428571428573
Steve Double MP,2474,2017-06-16 16:05:41 EDT,Photo,28,4,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/stevedouble2015/posts/1920026684689599,Thoughts with those caught in the tragic events at Grenfell Tower. My thoughts and prayers are with those affected and their families as well as our emergency services. Following the fire I have been in touch with management of Ocean Housing to seek reassurances regarding Park House Flats in St Austell. St Austell Fire Station and Ocean Housing are holding an Q&A event on Tuesday that I would encourage people with concerns to attend. The details are below: https://www.facebook.com/StAustellFireStation/posts/1974774532752222:0,https://www.facebook.com/StAustellFireStation/photos/a.1778482772381400.1073741828.1777940869102257/1974774532752222/?type=3,,St Austell Community Fire Station,"Following the tragic fire in London, we want to reassure the public and those who are concerned about fire safety. We will be joining Ocean Housing at Park House flats between 9 am and 12 noon on Tuesday, 20 June to answer questions and provide reassurance to residents. Fire safety officers will be available for specialist advice and operational crews will be offering home fire safety checks.

For further fire safety help and advice, visit our website: www.cornwall.gov.uk/fire or www.cornwall.gov.uk/fireflats or call us on 0800 3581 999 (24 hours).",,,-1.1875
