Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
Rachel Reeves,14873,2017-06-16 08:33:41 EDT,Link,37,3,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/rachelreeves10/posts/1792518120775570,A number of residents have been in touch with me about their concerns over the last few days. Please see below some important information from Leeds City Council.,http://news.leeds.gov.uk/safety-at-leeds-city-council-owned-high-rise-blocks/,,Leeds City Council,"Following the devastating fire at Grenfell high rise flats in London earlier this week, Leeds City Council is reassuring its tenants that their safety and well-being is paramount and has pledged that lessons will be learnt from this incident.

The council has agreed that an immediate review of all fire prevention measures in its high rise blocks is undertaken to ensure they continue to be robust and fit for purpose.

Click the link to view the full statement from Cllr Coupar, our executive member for communities.",,,-1.075
Jon Cruddas,5384,2017-06-16 06:40:38 EDT,Status,88,13,14,1,0,0,4,0,0,,0,0,0,https://www.facebook.com/JonCruddas/posts/1208794892575879,"Following the tragedy at Grenfell Tower earlier this week my sincerest thoughts are with the people that lost their lives, those that are still unaccounted for, and their families and friends. This incident raises serious questions of accountability and I agree with many of my parliamentary colleges that a full inquiry is the way forward. This tragedy has also increased the concerns of residents closer to home. Today I will be contacting the Chief Executives of Barking and Dagenham and Havering strongly urging both councils to carry out full safety audits as a matter of urgency for all the tower blocks, and low rise flats within my constituency. If anyone has any concerns please do not hesitate in contacting me at cruddasj@parliament.uk or my office on 020 8984 7854",,,,,,,1.4814814814814814
Lucy Powell MP,2917,2017-06-16 06:08:41 EDT,Status,144,14,29,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/lucy4mcr/posts/1498702180195590,"I have received a reply from One Manchester who have given assurances that their 17 tower blocks were not redeveloped with the same product for cladding as the Grenfell Tower. The Chief Executive of One Manchester has also confirmed that they will carry out full reviews of the tower blocks, cladding, fire and safety arrangements by July and will share a copy of that full report with me. A letter outlining all these measures and advice for residence is being sent to all residents today.",,,,,,,3.2982456140350878
Richard Burgon MP,23972,2017-06-16 05:37:24 EDT,Link,142,70,217,0,10,0,5,243,0,,0,0,0,https://www.facebook.com/richardburgonmp/posts/1896328567308752,,http://www.telegraph.co.uk/news/2017/06/16/gavin-barwell-theresa-mays-new-chief-staff-refuses-answer-questions/?WT.mc_id=tmg_share_tw#,,"Gavin Barwell, Theresa May's new chief of staff, refuses to answer questions over role in fire safety review","Theresa May's new chief of staff and former housing minister Gavin Barwell has been criticised for blanking and walking past reporters asking questions about Grenfell Tower, a day after the Prime Minister faced anger for refusing to meet survivors.",,,2.7590361445783134
David Lammy,22046,2017-06-16 03:59:11 EDT,Link,181,16,40,4,0,0,18,20,0,,0,0,0,https://www.facebook.com/DavidLammyTottenham/posts/10154451196111541,"Grenfell Tower wasn't a tragedy, it was a crime. We don't want reviews we want justice in front of a judge and jury. https://www.theguardian.com/commentisfree/2017/jun/15/crime-grenfell-tower-burning-homes-police-fire?CMP=Share_iOSApp_Other",https://www.theguardian.com/commentisfree/2017/jun/15/crime-grenfell-tower-burning-homes-police-fire?CMP=Share_iOSApp_Other,,This was a monstrous crime – there must be arrests after Grenfell Tower | David Lammy,"If the preventable deaths of people burning in their homes are not a matter for the state, then what is?",,,-1.5627240143369177
Richard Burgon MP,23948,2017-06-15 19:29:12 EDT,Link,402,14,143,33,0,2,0,5,0,,0,0,0,https://www.facebook.com/richardburgonmp/posts/1896151407326468,,http://www.independent.co.uk/news/uk/politics/empty-homes-owned-by-overseas-investors-should-be-requisitioned-to-rehouse-grenfell-fire-victims-a7791986.html,,Corbyn calls for Kensington homes left empty by millionaires to be used by Grenfell Tower victims,Jeremy Corbyn and senior Labour MPs have called for homes left vacant in Kensington and Chelsea by overseas investors to be “requisitioned” in order to rehouse those left homeless due to the Grenfell Tower fire. The suggestion came as MPs demanded answers to residents’ questions during an emergency…,,,2.4056224899598395
David Lammy,21804,2017-06-15 17:40:42 EDT,Link,268,12,70,3,0,0,25,13,0,,0,0,0,https://www.facebook.com/DavidLammyTottenham/posts/10154450018481541,"This was not a tragedy, it was a crime. Corporate manslaughter. We need arrests and a trial, not more reviews kicked into the long grass. If the preventable death of people burning to death in their homes is not a matter for the state, then what is? I will fight for justice for the victims and families, and I will not rest until those to blame are held to account. https://www.theguardian.com/commentisfree/2017/jun/15/crime-grenfell-tower-burning-homes-police-fire?CMP=Share_iOSApp_Other",https://www.theguardian.com/commentisfree/2017/jun/15/crime-grenfell-tower-burning-homes-police-fire?CMP=Share_iOSApp_Other,,This was a monstrous crime – there must be arrests after Grenfell Tower | David Lammy,"If the preventable deaths of people burning in their homes are not a matter for the state, then what is?",,,-1.1150895140664963
Dennis Skinner,103807,2017-06-15 16:39:39 EDT,Link,3196,159,3032,159,29,3,87,712,0,,0,0,0,https://www.facebook.com/dennisskinnermp/posts/10154520883486560,,http://www.independent.co.uk/voices/grenfell-tower-fire-deaths-homeless-kensington-and-chelsea-luxury-properties-empty-a7791671.html?cmpid=facebook-post,,"There are 1,399 homes a stone's throw from Grenfell Tower left empty by millionaires. Time to move in the victims","Last night the former residents of Grenfell Tower lay crowded together on mix-and-match donated blankets and cushions, staring at the rafters of the sports centre in which they tried to slept. A stone’s throw away, 1,399 properties sat in silence; darkness fell over large airy rooms, their blinds un...",,,4.2864613596746075
Melanie Onn MP for Great Grimsby,2481,2017-06-15 14:44:14 EDT,Status,103,13,12,2,0,0,0,0,0,,0,0,0,https://www.facebook.com/Melanie4Grimsby/posts/650726611785490,"Following communication with Shoreline yesterday I will be meeting with them to ask about the fire safety of any cladding, discuss what other protections might be considered and the process for dealing with infirm or disabled residents in the event of an emergency situation such as the Grenfell Tower disaster in London this week. Ensuring emergency service access to all properties must also be considered. Shoreline fire safety advice: 'Important information for residents of Shoreline blocks and sheltered schemes Following the deeply upsetting fire at Grenfell Tower, London on 14 June 2017, we wanted to offer reassurance and guidance to our residents about the safety policies and procedures we have in place in our blocks of flats and sheltered schemes. Shoreline no longer has any occupied high-rise tower blocks but own and manage 195 low-rise blocks of flats and sheltered schemes across the borough. What we do to protect our tenants - All our blocks have up to date and effective...",,,,,,,4.482758620689655
Jim McMahon for Oldham West & Royton,2058,2017-06-15 14:42:59 EDT,Link,23,0,0,0,0,0,0,1,0,,0,0,0,https://www.facebook.com/jimfromoldham/posts/1259040577546153,On public service the Tories know the cost but not the value. Public can see impact @georgeeaton @NewStatesman https://t.co/oVcRDKScB7,https://t.co/oVcRDKScB7,,The Grenfell Tower fire has turned a spotlight on austerity's limits,"After seven years of spending cuts, the UK's frayed public realm cannot be disguised.",,,-1.9583333333333333
Kate Green,4551,2017-06-15 14:11:41 EDT,Link,89,6,15,2,0,0,0,0,0,,0,0,0,https://www.facebook.com/kate.green.773/posts/866352903518285,"Parliament isn't formally in session yet; MPs are still being sworn in (I was sworn in this morning), and the state opening of parliament by the Queen has been set for 21 June. But an emergency meeting was arranged this afternoon for MPs to question ministers about the appalling fire in Grenfell Tower in west London. Many questions were raised, about fire safety regulations, about rehousing and support for those affected, about government funding for all buildings to be brought up to safe standards, about possible corporate manslaughter charges, and about the public inquiry announced by the prime minister. I was one of a number of MPs to ask for clear advice that people should follow if a fire breaks out in their building, as a matter of urgency. I have also been in contact with the boss of Trafford Housing Trust, who own a number of tower blocks in Stretford and Urmston. THT have checked their buildings, and tell me they use a different, non flammable, cladding from that used on...",http://www.traffordhousingtrust.co.uk/your-trust/media-centre/news/statement-re-fire-safety-in-tower-blocks/,,Statement re Fire Safety in Tower Blocks - Trafford Housing Trust,Trafford Housing Trust is currently seeking information and advice from Greater Manchester Fire Brigade into the cause of the fire.,,,3.6129032258064515
Kate Green,4551,2017-06-15 14:03:44 EDT,Link,61,8,7,4,0,0,0,0,0,,0,0,0,https://www.facebook.com/kate.green.773/posts/866350436851865,"Parliament isn't formally in session yet; MPs are still being sworn in (I was sworn in this morning), and the state opening of parliament by the queen is on 21 June. But an emergency meeting was arranged this afternoon so that MPs could question ministers about the tragic fire in Grenfell Tower in west London. This was an appalling event, and MPs are determined to get answers and to prevent such an awful event ever happening again. Ministers were asked about fire safety standards, about rehousing and support for those affected by the fire, about government funding to bring all buildings up to safe standards, about possible corporate manslaughter charges, and about the public inquiry announced by the prime minister. I was one of a number of MPs to demand clear advice be made available about what people should do in the event of a fire breaking out in their building, as a matter of urgency. I have also been in contact with the boss of Trafford Housing Trust, who own a number of tower...",http://www.traffordhousingtrust.co.uk/your-trust/media-centre/news/statement-re-fire-safety-in-tower-blocks/,,Statement re Fire Safety in Tower Blocks - Trafford Housing Trust,Trafford Housing Trust is currently seeking information and advice from Greater Manchester Fire Brigade into the cause of the fire.,,,2.5806451612903225
David Lammy,21804,2017-06-15 12:53:09 EDT,Link,793,69,555,10,1,0,162,141,0,,0,0,0,https://www.facebook.com/DavidLammyTottenham/posts/10154449217231541,"This is not a tragedy, this is a monstrous crime. Corporate manslaughter. There must be arrests. The victims and their families must have justice. Those responsible must be held to account in the dock in front of a judge and jury. If the preventable death of people burning to death in their homes is not a matter for the state, then what is? https://www.theguardian.com/commentisfree/2017/jun/15/crime-grenfell-tower-burning-homes-police-fire",https://www.theguardian.com/commentisfree/2017/jun/15/crime-grenfell-tower-burning-homes-police-fire,,This was a monstrous crime – there must be arrests after Grenfell Tower | David Lammy,"If the preventable death of people burning in their homes is not a matter for the state, then what is?",,,3.970183486238532
Andy McDonald MP,1776,2017-06-15 12:41:43 EDT,Link,22,0,14,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/AndyMcDonaldMP/posts/1469924259733450,Safety in high rise dwellings in Mbro: Here is a link to actions being taken to reassure residents living there. https://t.co/Pg5JI9Nejt:=:http://www.andymcdonaldmp.org/safety_in_high_rise_properties,https://t.co/Pg5JI9Nejt,http://www.andymcdonaldmp.org/safety_in_high_rise_properties,Safety in high rise properties,It is very hard to comprehend the sheer enormity of the tragedy that has just happened at Grenfell Tower in London but quite understandably residents of multi storey blocks everywhere could be very anxious.,,,1.2413793103448276
