Name,Day,URL,Message,Party,Platform,Month,Year,Month Year,Date,Party colour,West Midlands constituencies,Cladding mention
Victoria Borwick,2017-07-11,https://twitter.com/backborwick/status/884565173251563520,"12 July: Public meeting with official #Grenfell Fire response team at St Clement’s Church,Treadgold St. W114BP. 6.00-7.30pm. Q&A and help.",Conservative,Twitter,7,2017,07/2017,2017/07,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-07-10,https://twitter.com/backborwick/status/884375214540419072,Thank you to @Al_Hasaniya for hosting discussion with local residents about Grenfell tragedy #VictoriaBorwick https://t.co/tziDkReHgC,Conservative,Twitter,7,2017,07/2017,2017/07,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-08-30,https://twitter.com/backborwick/status/903003731020709888,"Notting Hill carnival is unsafe. But, like Grenfell, authorities ignore the warnings | Lee Jasper https://www.theguardian.com/commentisfree/2017/aug/25/grenfell-warnings-notting-hill-carnival-safety-ignored?CMP=share_btn_tw Good history",Conservative,Twitter,8,2017,08/2017,2017/08,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-08-28,https://twitter.com/backborwick/status/902292089274335232,Grenfell survivors release white doves at the start of Notting Hill Carnival http://www.independent.co.uk/news/uk/home-news/grenfell-tower-fire-carnival-notting-hill-council-kensington-chelsea-a7915141.html,Conservative,Twitter,8,2017,08/2017,2017/08,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-08-25,https://twitter.com/backborwick/status/901171924071591936,Grenfell Truths: survivors meet the luxury of Kensington Row http://www.onlondon.co.uk/grenfell-truths-the-survivors-and-the-luxury-of-kensington-row/,Conservative,Twitter,8,2017,08/2017,2017/08,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-08-23,https://twitter.com/backborwick/status/900486973168791552,Kensington and Chelsea council sets aside tens of millions to buy local homes for Grenfell surviv - http://goo.gl/alerts/kSJ2Y #GoogleAlerts,Conservative,Twitter,8,2017,08/2017,2017/08,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-08-23,https://twitter.com/backborwick/status/900427867879878656,APPG REPORT - Social Housing After Grenfell http://www.londonsociety.org.uk/appg-report-social-housing-grenfell/ via @londonsoc,Conservative,Twitter,8,2017,08/2017,2017/08,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-08-01,https://twitter.com/backborwick/status/892446473102778368,Thank you to @almanaar for all the good work you do in the community especially after the #Grenfell Tower tragedy https://t.co/akTyBjuqb1,Conservative,Twitter,8,2017,08/2017,2017/08,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-09-14,https://twitter.com/backborwick/status/908114774571061248,Grenfell Truths: survivors meet the luxury of Kensington Row http://www.onlondon.co.uk/grenfell-truths-the-survivors-and-the-luxury-of-kensington-row/,Conservative,Twitter,9,2017,09/2017,2017/09,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-09-13,https://twitter.com/backborwick/status/908015488436973569,About - Grenfell Tower Inquiry @GrenfellTowerEnquiry https://www.grenfelltowerinquiry.org.uk/about/,Conservative,Twitter,9,2017,09/2017,2017/09,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-12-13,https://twitter.com/backborwick/status/941078537729167360,"London Mayor launches £250,000 fund to help small firms after Grenfell fire http://www.bmmagazine.co.uk/news/london-mayor-launches-250000-fund-to-help-small-firms-after-grenfell-fire/ @RBKC @KCCCLondon calling all businesses who were affected to apply",Conservative,Twitter,12,2017,12/2017,2017/12,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-12-13,https://twitter.com/backborwick/status/941078483899478017,"London Mayor launches £250,000 fund to help small firms after Grenfell fire http://www.bmmagazine.co.uk/news/london-mayor-launches-250000-fund-to-help-small-firms-after-grenfell-fire/ @KCCCLondon @RBKC apply for help if you are affected",Conservative,Twitter,12,2017,12/2017,2017/12,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-12-13,https://twitter.com/backborwick/status/941077638696833024,Grenfell survivors demand justice at parliament gathering https://www.theguardian.com/uk-news/2017/dec/12/grenfell-survivors-demand-justice-at-parliament-gathering?CMP=share_btn_tw,Conservative,Twitter,12,2017,12/2017,2017/12,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-12-13,https://twitter.com/backborwick/status/941077293937647616,‘This is not a squat’ – how the Grenfell community is taking control of its destiny https://www.theguardian.com/uk-news/2017/dec/13/this-is-not-a-squat-how-the-grenfell-community-is-taking-control-of-its-destiny?CMP=share_btn_tw @RBKC,Conservative,Twitter,12,2017,12/2017,2017/12,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-12-10,https://twitter.com/backborwick/status/939646535704498177,Grenfell fire: response failings highlighted in report on tragedy https://www.theguardian.com/uk-news/2017/dec/08/grenfell-tower-fire-response-failings-highlighted-in-report-into-tragedy?CMP=share_btn_tw Lessons to be learned on London Resilience @MayorofLondon,Conservative,Twitter,12,2017,12/2017,2017/12,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-12-09,https://twitter.com/backborwick/status/939644614973280257,"A look inside £1.7m flat offered to Grenfell Tower survivors http://www.dailymail.co.uk/video/news/video-1494937/A-look-inside-1-7m-flat-offered-Grenfell-Tower-survivors.html. Explains clearly what is on offer, may be helpful",Conservative,Twitter,12,2017,12/2017,2017/12,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-12-09,https://twitter.com/backborwick/status/939644255760461824,Sue Reid: why many plush homes for Grenfell victims empty? http://dailym.ai/2nH4GQm via @MailOnline,Conservative,Twitter,12,2017,12/2017,2017/12,A) Conservative,#N/A,No cladding
Victoria Borwick,2017-12-07,https://twitter.com/backborwick/status/938772696057475072,Evening Standard fund for Grenfell fire victims gives out final £1.4m https://www.standard.co.uk/news/dispossessed/evening-standard-fund-for-grenfell-fire-victims-gives-out-final-14m-a3712851.html. Thanks for your generosity. You can see how it has been distributed,Conservative,Twitter,12,2017,12/2017,2017/12,A) Conservative,#N/A,No cladding
Victoria Borwick,2018-04-18,https://twitter.com/backborwick/status/986603055113297920,In Plain Sight: reducing the risk of infrastructure failure. An interim report https://www.ice.org.uk/news-and-insight/policy/in-plain-sight-reducing-the-risk-of-infrastructure failure - Learning the lessons of #Grenfell for infrastructure within the UK. @ICE_London. Great advice &experience from @ICE_engineers,Conservative,Twitter,4,2018,04/2018,2018/04,A) Conservative,#N/A,No cladding
Victoria Borwick,2018-04-12,https://twitter.com/backborwick/status/984400693762101248,Learning the lessons from Grenfell on fire 🔥 safety and #DecentHomesstandard. Need more reassurance that our homes and blocks are safe. https://t.co/0B8ofz2nHW,Conservative,Twitter,4,2018,04/2018,2018/04,A) Conservative,#N/A,No cladding
Virendra Sharma,2017-06-15,https://twitter.com/VirendraSharma/status/875313570271162368,"My thoughts are with everyone living in, or with family from, Grenfell Tower. Such a tragedy on Ealing's doorstep.",Labour,Twitter,6,2017,06/2017,2017/06,J) Labour,#N/A,No cladding
Wayne David,2017-06-18,https://twitter.com/WayneDavid_MP/status/876367677039816705,"Earlier I did interview with @LBC on the 'weak' response of the govt to the Grenfell Tower disaster. Too little, too late.",Labour,Twitter,6,2017,06/2017,2017/06,J) Labour,#N/A,No cladding
Wes Streeting,2017-06-24,https://www.facebook.com/wesstreetingmp/posts/1322957061087193,"Here is an important update from Redbridge Council regarding fire safety at tower blocks in our community. I'm grateful to the Council for their swift action and, although none of our blocks use the same cladding as that used on Grenfell, I also welcome the commitment to making some changes to make our blocks even safer.",Labour,Facebook,6,2017,06/2017,2017/06,J) Labour,#N/A,Cladding
Wes Streeting,2017-07-20,https://twitter.com/wesstreeting/status/888001951555891200,Grenfell Tower survivors describe the reality they face and they're not alone. Much of my housing casework looks like this. A real crisis. https://twitter.com/channel4news/status/888001510914875392,Labour,Twitter,7,2017,07/2017,2017/07,J) Labour,#N/A,No cladding
Wes Streeting,2017-11-27,https://www.facebook.com/wesstreetingmp/posts/1453885627994335,"Yesterday I appeared on the BBC's Sunday Politics London to discuss the Budget and housing, Grenfell and domestic violence and abuse. If you missed the programme, you can watch it back on BBC iPlayer here: www.bbc.co.uk/iplayer/episode/b09fx7l3:=:https://www.bbc.co.uk/iplayer/episode/b09fx7l3/sunday-politics-london-26112017 via @bbciplayer",Labour,Facebook,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
